Year,Region,Region code,Country,Country Code,Elements,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,"First administrative level
","Second administrative level
",Coverage subscores,"Machine readable
",Non-proprietary,"Download options
","Metadata available
","Terms of use
",Openness subscores,Overall subscores
2022,Southern Africa,AFZ,Eswatini,SWZ,Population & vital statistics,50.0,50.0,50.0,50.0,0.0,40.0,0.0,100.0,50.0,50.0,0.0,40.0,40.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Education facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Education outcomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Health facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Health outcomes,50.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,50.0,50.0,0.0,40.0,25.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Reproductive health,50.0,50.0,0.0,0.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Food security & nutrition,50.0,0.0,0.0,0.0,0.0,12.5,0.0,100.0,50.0,50.0,0.0,40.0,27.8
2022,Southern Africa,AFZ,Eswatini,SWZ,Gender statistics,50.0,50.0,0.0,50.0,0.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Crime & justice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Poverty & income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Social Statistics subscores,25.0,15.0,5.0,10.0,0.0,11.2,0.0,50.0,25.0,25.0,0.0,20.0,15.7
2022,Southern Africa,AFZ,Eswatini,SWZ,National accounts,50.0,50.0,50.0,0.0,0.0,37.5,0.0,100.0,50.0,50.0,0.0,40.0,38.9
2022,Southern Africa,AFZ,Eswatini,SWZ,Labor,50.0,50.0,0.0,50.0,0.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Price indexes,50.0,50.0,50.0,0.0,0.0,37.5,0.0,100.0,50.0,50.0,0.0,40.0,38.9
2022,Southern Africa,AFZ,Eswatini,SWZ,Government finance,100.0,100.0,50.0,0.0,0.0,62.5,0.0,100.0,50.0,50.0,0.0,40.0,50.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Money & banking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,International trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Balance of payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Economic and Financial Statistics subscores,35.7,35.7,21.4,12.5,0.0,26.9,0.0,57.1,28.6,28.6,0.0,22.9,24.6
2022,Southern Africa,AFZ,Eswatini,SWZ,Agriculture & Land Use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Resource use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Pollution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Built environment,100.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Southern Africa,AFZ,Eswatini,SWZ,Environment subscore,20.0,0.0,0.0,0.0,0.0,4.8,0.0,20.0,10.0,10.0,0.0,8.0,6.5
2022,Southern Africa,AFZ,Eswatini,SWZ,All categories,26.9,16.9,8.8,7.2,0.0,13.7,0.0,42.4,21.2,21.2,0.0,17.0,15.4
2022,Eastern Africa,AFE,Ethiopia,ETH,Population & vital statistics,50.0,50.0,50.0,50.0,50.0,50.0,0.0,100.0,0.0,50.0,0.0,30.0,40.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Education facilities,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,100.0,0.0,0.0,60.0,45.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Education outcomes,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,50.0,0.0,0.0,50.0,40.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Health facilities,50.0,50.0,50.0,50.0,0.0,40.0,100.0,100.0,100.0,0.0,0.0,60.0,50.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Health outcomes,50.0,0.0,0.0,50.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Reproductive health,50.0,0.0,0.0,50.0,0.0,20.0,50.0,100.0,50.0,50.0,0.0,50.0,35.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Food security & nutrition,100.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,50.0,50.0,0.0,40.0,33.3
2022,Eastern Africa,AFE,Ethiopia,ETH,Gender statistics,50.0,50.0,50.0,0.0,0.0,30.0,50.0,100.0,50.0,50.0,0.0,50.0,40.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Crime & justice,100.0,50.0,50.0,50.0,0.0,50.0,100.0,100.0,100.0,0.0,0.0,60.0,55.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Poverty & income,100.0,0.0,0.0,100.0,50.0,50.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Social Statistics subscores,65.0,30.0,30.0,35.0,11.1,34.7,55.0,100.0,60.0,30.0,0.0,49.0,41.9
2022,Eastern Africa,AFE,Ethiopia,ETH,National accounts,50.0,50.0,50.0,0.0,0.0,37.5,100.0,100.0,100.0,100.0,0.0,80.0,61.1
2022,Eastern Africa,AFE,Ethiopia,ETH,Labor,100.0,50.0,50.0,100.0,100.0,80.0,0.0,100.0,0.0,50.0,0.0,30.0,55.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Price indexes,50.0,50.0,50.0,50.0,0.0,50.0,50.0,100.0,0.0,50.0,0.0,40.0,44.4
2022,Eastern Africa,AFE,Ethiopia,ETH,Government finance,100.0,50.0,50.0,0.0,0.0,50.0,100.0,100.0,50.0,0.0,0.0,50.0,50.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Money & banking,50.0,50.0,50.0,0.0,0.0,50.0,100.0,100.0,50.0,0.0,0.0,50.0,50.0
2022,Eastern Africa,AFE,Ethiopia,ETH,International trade,100.0,50.0,50.0,0.0,0.0,66.7,100.0,100.0,100.0,100.0,0.0,80.0,75.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Balance of payments,50.0,50.0,50.0,0.0,0.0,50.0,100.0,100.0,100.0,0.0,0.0,60.0,56.3
2022,Eastern Africa,AFE,Ethiopia,ETH,Economic and Financial Statistics subscores,71.4,50.0,50.0,37.5,100.0,55.8,78.6,100.0,57.1,42.9,0.0,55.7,55.7
2022,Eastern Africa,AFE,Ethiopia,ETH,Agriculture & Land Use,50.0,50.0,50.0,50.0,50.0,50.0,0.0,100.0,0.0,50.0,0.0,30.0,40.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Resource use,50.0,50.0,50.0,0.0,0.0,37.5,100.0,100.0,100.0,0.0,0.0,60.0,50.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Pollution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Built environment,100.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Eastern Africa,AFE,Ethiopia,ETH,Environment subscore,40.0,20.0,20.0,12.5,25.0,23.8,20.0,60.0,30.0,20.0,0.0,26.0,25.0
2022,Eastern Africa,AFE,Ethiopia,ETH,All categories,58.8,33.3,33.3,28.0,23.8,37.2,51.2,86.7,49.0,31.0,0.0,43.6,40.7
2022,Pacific Islands,OPI,Fiji,FJI,Population & vital statistics,100.0,50.0,100.0,50.0,50.0,70.0,0.0,100.0,50.0,50.0,100.0,60.0,65.0
2022,Pacific Islands,OPI,Fiji,FJI,Education facilities,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,50.0,50.0,100.0,60.0,45.0
2022,Pacific Islands,OPI,Fiji,FJI,Education outcomes,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,0.0,50.0,100.0,50.0,40.0
2022,Pacific Islands,OPI,Fiji,FJI,Health facilities,100.0,50.0,100.0,0.0,0.0,50.0,0.0,100.0,50.0,50.0,50.0,50.0,50.0
2022,Pacific Islands,OPI,Fiji,FJI,Health outcomes,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,0.0,50.0,50.0,40.0,35.0
2022,Pacific Islands,OPI,Fiji,FJI,Reproductive health,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,0.0,50.0,50.0,40.0,35.0
2022,Pacific Islands,OPI,Fiji,FJI,Food security & nutrition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Fiji,FJI,Gender statistics,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,50.0,50.0,100.0,60.0,45.0
2022,Pacific Islands,OPI,Fiji,FJI,Crime & justice,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,0.0,0.0,100.0,40.0,35.0
2022,Pacific Islands,OPI,Fiji,FJI,Poverty & income,50.0,0.0,0.0,0.0,50.0,20.0,0.0,100.0,50.0,50.0,100.0,60.0,40.0
2022,Pacific Islands,OPI,Fiji,FJI,Social Statistics subscores,55.0,40.0,50.0,5.0,11.1,32.7,0.0,90.0,25.0,40.0,75.0,46.0,39.4
2022,Pacific Islands,OPI,Fiji,FJI,National accounts,50.0,50.0,50.0,0.0,0.0,37.5,100.0,100.0,50.0,50.0,0.0,60.0,50.0
2022,Pacific Islands,OPI,Fiji,FJI,Labor,100.0,50.0,50.0,50.0,0.0,50.0,0.0,100.0,50.0,50.0,100.0,60.0,55.0
2022,Pacific Islands,OPI,Fiji,FJI,Price indexes,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,50.0,50.0,0.0,60.0,66.7
2022,Pacific Islands,OPI,Fiji,FJI,Government finance,100.0,100.0,100.0,0.0,0.0,75.0,0.0,100.0,50.0,50.0,100.0,60.0,66.7
2022,Pacific Islands,OPI,Fiji,FJI,Money & banking,100.0,100.0,100.0,0.0,0.0,100.0,50.0,100.0,50.0,50.0,50.0,60.0,75.0
2022,Pacific Islands,OPI,Fiji,FJI,International trade,50.0,50.0,50.0,0.0,0.0,50.0,0.0,100.0,50.0,0.0,100.0,50.0,50.0
2022,Pacific Islands,OPI,Fiji,FJI,Balance of payments,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,50.0,50.0,0.0,60.0,75.0
2022,Pacific Islands,OPI,Fiji,FJI,Economic and Financial Statistics subscores,85.7,78.6,78.6,12.5,0.0,67.3,50.0,100.0,50.0,42.9,50.0,58.6,62.3
2022,Pacific Islands,OPI,Fiji,FJI,Agriculture & Land Use,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,0.0,50.0,100.0,50.0,40.0
2022,Pacific Islands,OPI,Fiji,FJI,Resource use,100.0,50.0,50.0,0.0,0.0,50.0,50.0,100.0,50.0,50.0,100.0,70.0,61.1
2022,Pacific Islands,OPI,Fiji,FJI,Energy,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,90.0,93.8
2022,Pacific Islands,OPI,Fiji,FJI,Pollution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Pacific Islands,OPI,Fiji,FJI,Built environment,100.0,50.0,0.0,50.0,0.0,40.0,0.0,100.0,50.0,50.0,100.0,60.0,50.0
2022,Pacific Islands,OPI,Fiji,FJI,Environment subscore,70.0,50.0,40.0,12.5,0.0,40.5,30.0,80.0,30.0,50.0,80.0,54.0,47.8
2022,Pacific Islands,OPI,Fiji,FJI,All categories,70.2,56.2,56.2,9.3,6.9,45.3,26.7,90.0,35.0,44.3,68.3,52.9,49.4
2022,Northern Europe,EUN,Finland,FIN,Population & vital statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,90.0,95.0
2022,Northern Europe,EUN,Finland,FIN,Education facilities,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,50.0,50.0,100.0,80.0,65.0
2022,Northern Europe,EUN,Finland,FIN,Education outcomes,100.0,100.0,100.0,50.0,50.0,80.0,100.0,100.0,50.0,50.0,100.0,80.0,80.0
2022,Northern Europe,EUN,Finland,FIN,Health facilities,100.0,100.0,100.0,50.0,0.0,70.0,50.0,100.0,50.0,50.0,100.0,70.0,70.0
2022,Northern Europe,EUN,Finland,FIN,Health outcomes,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0
2022,Northern Europe,EUN,Finland,FIN,Reproductive health,100.0,100.0,100.0,50.0,50.0,80.0,100.0,100.0,100.0,50.0,100.0,90.0,85.0
2022,Northern Europe,EUN,Finland,FIN,Food security & nutrition,50.0,50.0,50.0,0.0,0.0,37.5,100.0,100.0,100.0,50.0,100.0,90.0,66.7
2022,Northern Europe,EUN,Finland,FIN,Gender statistics,100.0,100.0,100.0,50.0,50.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0
2022,Northern Europe,EUN,Finland,FIN,Crime & justice,100.0,100.0,100.0,50.0,50.0,80.0,50.0,100.0,50.0,50.0,50.0,60.0,70.0
2022,Northern Europe,EUN,Finland,FIN,Poverty & income,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Northern Europe,EUN,Finland,FIN,Social Statistics subscores,85.0,85.0,85.0,55.0,55.6,73.5,90.0,100.0,75.0,70.0,95.0,86.0,79.8
2022,Northern Europe,EUN,Finland,FIN,National accounts,100.0,100.0,100.0,50.0,0.0,87.5,100.0,100.0,100.0,100.0,100.0,100.0,94.4
2022,Northern Europe,EUN,Finland,FIN,Labor,100.0,100.0,100.0,50.0,50.0,80.0,100.0,100.0,50.0,100.0,100.0,90.0,85.0
2022,Northern Europe,EUN,Finland,FIN,Price indexes,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Northern Europe,EUN,Finland,FIN,Government finance,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,90.0,94.4
2022,Northern Europe,EUN,Finland,FIN,Money & banking,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,50.0,50.0,50.0,70.0,81.3
2022,Northern Europe,EUN,Finland,FIN,International trade,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,50.0,50.0,80.0,87.5
2022,Northern Europe,EUN,Finland,FIN,Balance of payments,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Northern Europe,EUN,Finland,FIN,Economic and Financial Statistics subscores,100.0,100.0,100.0,50.0,50.0,90.4,100.0,100.0,78.6,85.7,85.7,90.0,90.2
2022,Northern Europe,EUN,Finland,FIN,Agriculture & Land Use,100.0,100.0,100.0,100.0,50.0,90.0,100.0,100.0,50.0,100.0,100.0,90.0,90.0
2022,Northern Europe,EUN,Finland,FIN,Resource use,100.0,50.0,50.0,50.0,0.0,62.5,100.0,100.0,100.0,100.0,100.0,100.0,83.3
2022,Northern Europe,EUN,Finland,FIN,Energy,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,90.0,93.8
2022,Northern Europe,EUN,Finland,FIN,Pollution,100.0,100.0,100.0,50.0,0.0,87.5,100.0,100.0,100.0,100.0,100.0,100.0,94.4
2022,Northern Europe,EUN,Finland,FIN,Built environment,100.0,100.0,100.0,50.0,50.0,80.0,50.0,100.0,50.0,100.0,100.0,80.0,80.0
2022,Northern Europe,EUN,Finland,FIN,Environment subscore,100.0,90.0,90.0,62.5,50.0,83.3,90.0,100.0,70.0,100.0,100.0,92.0,88.0
2022,Northern Europe,EUN,Finland,FIN,All categories,95.0,91.7,91.7,56.3,53.5,81.6,93.3,100.0,74.5,85.2,93.6,89.3,85.8
2022,Western Europe,EUW,France,FRA,Population & vital statistics,100.0,100.0,100.0,50.0,50.0,80.0,100.0,100.0,50.0,100.0,100.0,90.0,85.0
2022,Western Europe,EUW,France,FRA,Education facilities,50.0,50.0,50.0,0.0,50.0,40.0,100.0,100.0,50.0,50.0,100.0,80.0,60.0
2022,Western Europe,EUW,France,FRA,Education outcomes,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,50.0,50.0,100.0,80.0,65.0
2022,Western Europe,EUW,France,FRA,Health facilities,100.0,100.0,50.0,0.0,0.0,50.0,50.0,100.0,50.0,50.0,100.0,70.0,60.0
2022,Western Europe,EUW,France,FRA,Health outcomes,50.0,50.0,50.0,0.0,0.0,30.0,50.0,100.0,0.0,50.0,100.0,60.0,45.0
2022,Western Europe,EUW,France,FRA,Reproductive health,100.0,50.0,50.0,50.0,50.0,60.0,50.0,50.0,50.0,50.0,100.0,60.0,60.0
2022,Western Europe,EUW,France,FRA,Food security & nutrition,50.0,50.0,0.0,0.0,0.0,25.0,100.0,100.0,50.0,50.0,100.0,80.0,55.6
2022,Western Europe,EUW,France,FRA,Gender statistics,100.0,100.0,50.0,0.0,0.0,50.0,100.0,100.0,50.0,50.0,100.0,80.0,65.0
2022,Western Europe,EUW,France,FRA,Crime & justice,100.0,100.0,100.0,50.0,0.0,70.0,50.0,100.0,0.0,50.0,100.0,60.0,65.0
2022,Western Europe,EUW,France,FRA,Poverty & income,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,90.0,95.0
2022,Western Europe,EUW,France,FRA,Social Statistics subscores,80.0,75.0,60.0,30.0,33.3,56.1,80.0,95.0,40.0,60.0,100.0,75.0,65.7
2022,Western Europe,EUW,France,FRA,National accounts,100.0,50.0,50.0,0.0,0.0,50.0,100.0,100.0,50.0,100.0,100.0,90.0,72.2
2022,Western Europe,EUW,France,FRA,Labor,100.0,100.0,100.0,50.0,50.0,80.0,50.0,100.0,50.0,50.0,100.0,70.0,75.0
2022,Western Europe,EUW,France,FRA,Price indexes,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,50.0,100.0,100.0,90.0,83.3
2022,Western Europe,EUW,France,FRA,Government finance,100.0,100.0,100.0,0.0,0.0,75.0,100.0,50.0,50.0,100.0,100.0,80.0,77.8
2022,Western Europe,EUW,France,FRA,Money & banking,100.0,100.0,100.0,0.0,0.0,100.0,50.0,100.0,0.0,50.0,100.0,60.0,75.0
2022,Western Europe,EUW,France,FRA,International trade,50.0,50.0,50.0,0.0,0.0,50.0,100.0,100.0,50.0,100.0,100.0,90.0,75.0
2022,Western Europe,EUW,France,FRA,Balance of payments,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2022,Western Europe,EUW,France,FRA,Economic and Financial Statistics subscores,92.9,85.7,85.7,12.5,50.0,75.0,85.7,92.9,50.0,85.7,100.0,82.9,79.5
2022,Western Europe,EUW,France,FRA,Agriculture & Land Use,50.0,50.0,50.0,0.0,0.0,30.0,50.0,100.0,50.0,50.0,100.0,70.0,50.0
2022,Western Europe,EUW,France,FRA,Resource use,100.0,100.0,100.0,0.0,0.0,75.0,50.0,50.0,50.0,50.0,100.0,60.0,66.7
2022,Western Europe,EUW,France,FRA,Energy,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,50.0,50.0,100.0,80.0,87.5
2022,Western Europe,EUW,France,FRA,Pollution,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,50.0,100.0,50.0,80.0,77.8
2022,Western Europe,EUW,France,FRA,Built environment,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,100.0,100.0,90.0,45.0
2022,Western Europe,EUW,France,FRA,Environment subscore,70.0,70.0,70.0,0.0,0.0,50.0,80.0,90.0,50.0,70.0,90.0,76.0,64.1
2022,Western Europe,EUW,France,FRA,All categories,81.0,76.9,71.9,15.7,25.7,59.6,81.9,92.6,46.7,71.9,96.7,78.0,69.5
2022,Middle Africa,AFM,Gabon,GAB,Population & vital statistics,50.0,50.0,50.0,50.0,50.0,50.0,0.0,100.0,50.0,50.0,0.0,40.0,45.0
2022,Middle Africa,AFM,Gabon,GAB,Education facilities,100.0,50.0,50.0,50.0,0.0,50.0,0.0,100.0,50.0,50.0,0.0,40.0,45.0
2022,Middle Africa,AFM,Gabon,GAB,Education outcomes,50.0,0.0,50.0,50.0,0.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Middle Africa,AFM,Gabon,GAB,Health facilities,50.0,50.0,0.0,0.0,0.0,20.0,50.0,100.0,50.0,50.0,0.0,50.0,35.0
2022,Middle Africa,AFM,Gabon,GAB,Health outcomes,50.0,50.0,0.0,0.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Middle Africa,AFM,Gabon,GAB,Reproductive health,100.0,0.0,0.0,0.0,0.0,20.0,50.0,100.0,50.0,50.0,0.0,50.0,35.0
2022,Middle Africa,AFM,Gabon,GAB,Food security & nutrition,50.0,0.0,0.0,0.0,0.0,12.5,100.0,100.0,100.0,50.0,0.0,70.0,44.4
2022,Middle Africa,AFM,Gabon,GAB,Gender statistics,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Middle Africa,AFM,Gabon,GAB,Crime & justice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Middle Africa,AFM,Gabon,GAB,Poverty & income,50.0,50.0,0.0,0.0,50.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Middle Africa,AFM,Gabon,GAB,Social Statistics subscores,55.0,30.0,20.0,15.0,11.1,26.5,20.0,90.0,50.0,45.0,0.0,41.0,33.8
2022,Middle Africa,AFM,Gabon,GAB,National accounts,50.0,50.0,50.0,0.0,0.0,37.5,100.0,100.0,100.0,50.0,0.0,70.0,55.6
2022,Middle Africa,AFM,Gabon,GAB,Labor,50.0,50.0,50.0,0.0,0.0,30.0,0.0,100.0,50.0,50.0,0.0,40.0,35.0
2022,Middle Africa,AFM,Gabon,GAB,Price indexes,50.0,50.0,0.0,0.0,0.0,25.0,100.0,100.0,100.0,50.0,0.0,70.0,50.0
2022,Middle Africa,AFM,Gabon,GAB,Government finance,100.0,50.0,50.0,0.0,0.0,50.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0
2022,Middle Africa,AFM,Gabon,GAB,Money & banking,50.0,50.0,50.0,0.0,0.0,50.0,100.0,100.0,100.0,50.0,0.0,70.0,62.5
2022,Middle Africa,AFM,Gabon,GAB,International trade,50.0,50.0,50.0,0.0,0.0,50.0,100.0,100.0,100.0,50.0,100.0,90.0,75.0
2022,Middle Africa,AFM,Gabon,GAB,Balance of payments,100.0,0.0,0.0,0.0,0.0,33.3,0.0,100.0,50.0,50.0,0.0,40.0,37.5
2022,Middle Africa,AFM,Gabon,GAB,Economic and Financial Statistics subscores,64.3,42.9,35.7,0.0,0.0,38.5,64.3,100.0,78.6,50.0,14.3,61.4,51.6
2022,Middle Africa,AFM,Gabon,GAB,Agriculture & Land Use,50.0,50.0,0.0,0.0,0.0,20.0,0.0,100.0,50.0,50.0,0.0,40.0,30.0
2022,Middle Africa,AFM,Gabon,GAB,Resource use,100.0,50.0,50.0,0.0,0.0,50.0,0.0,100.0,50.0,50.0,0.0,40.0,44.4
2022,Middle Africa,AFM,Gabon,GAB,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Middle Africa,AFM,Gabon,GAB,Pollution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Middle Africa,AFM,Gabon,GAB,Built environment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Middle Africa,AFM,Gabon,GAB,Environment subscore,30.0,20.0,10.0,0.0,0.0,14.3,0.0,40.0,20.0,20.0,0.0,16.0,15.2
2022,Middle Africa,AFM,Gabon,GAB,All categories,49.8,31.0,21.9,6.3,6.9,26.0,28.1,76.7,49.5,38.3,4.8,39.5,33.3
2022,Western Asia,ASW,Georgia,GEO,Population & vital statistics,100.0,100.0,100.0,50.0,0.0,70.0,100.0,100.0,100.0,50.0,100.0,90.0,80.0
2022,Western Asia,ASW,Georgia,GEO,Education facilities,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,100.0,50.0,100.0,90.0,60.0
2022,Western Asia,ASW,Georgia,GEO,Education outcomes,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,50.0,100.0,90.0,45.0
2022,Western Asia,ASW,Georgia,GEO,Health facilities,100.0,50.0,100.0,0.0,0.0,50.0,50.0,100.0,50.0,50.0,50.0,60.0,55.0
2022,Western Asia,ASW,Georgia,GEO,Health outcomes,50.0,50.0,50.0,0.0,0.0,30.0,100.0,100.0,100.0,50.0,100.0,90.0,60.0
2022,Western Asia,ASW,Georgia,GEO,Reproductive health,100.0,50.0,50.0,50.0,0.0,50.0,100.0,100.0,50.0,50.0,100.0,80.0,65.0
2022,Western Asia,ASW,Georgia,GEO,Food security & nutrition,100.0,50.0,0.0,0.0,0.0,37.5,100.0,100.0,50.0,50.0,100.0,80.0,61.1
2022,Western Asia,ASW,Georgia,GEO,Gender statistics,100.0,50.0,50.0,50.0,0.0,50.0,50.0,100.0,50.0,50.0,100.0,70.0,60.0
2022,Western Asia,ASW,Georgia,GEO,Crime & justice,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,100.0,50.0,100.0,90.0,75.0
2022,Western Asia,ASW,Georgia,GEO,Poverty & income,100.0,100.0,100.0,0.0,50.0,70.0,100.0,100.0,100.0,50.0,100.0,90.0,80.0
2022,Western Asia,ASW,Georgia,GEO,Social Statistics subscores,80.0,60.0,60.0,15.0,5.6,44.9,90.0,100.0,80.0,50.0,95.0,83.0,64.1
2022,Western Asia,ASW,Georgia,GEO,National accounts,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,88.9
2022,Western Asia,ASW,Georgia,GEO,Labor,100.0,100.0,100.0,0.0,0.0,60.0,100.0,100.0,50.0,50.0,100.0,80.0,70.0
